sentiment,review_body,product_category
0,I practically live in lounge pants  and i like the unique style of this wide-leg version. i'm generally a 6/28 in pants and ordered the small which fit well  if a bit big. the overall fit is great - slim at the hip with a nice wide waistband  and flatteringly-placed dropped pockets. the pants really slim my hips and provide a nice silhouette with the wide legs. the fabric is soft and flows and i did not experience any sheerness. as for color - i would call these a deep cool brown  definitely not,Lounge
0,The blue was a great color and i like the idea of a reversible top. however the xs was just swimming on me. this looks much more fitted in the pictures. my favorite workout top is from this brand and it is fitted and held up for 6 months. where are the fitted tops?? i'll keep looking.,Lounge
0,I wanted to love this. the fabric and design are very nice. unfortunately - on my petite frame it looked like a lampshade. this would be very pretty on taller girls. for reference  i am 5'3 117 34b.,Lounge
0,This cardigan is very cute. but after 1 wash and no dryer the back has a bunch of pulled threads! very bummed with the quality.,Lounge
0,Gorgeous details great use of materials -- yet the diagonal seam above the knee at the quadriceps cuts off the muscle and looks odd if you are the least bit muscular.,Lounge
0,I thought i might like the look of this oversized odette dress but after i tried it on i felt it was not a flattering style on me. the color was pretty and fabric was nice - just not a fit for me.,Lounge
0,"I loved the actual design on the fabric. the flowers are gorgeous and i was really looking forward to wearing them  but the fabric was much too thin for me. i was surprised because another review said they were thick. to me  it felt like tights material  almost. however  they were not see through  which is great. overall  they just didn't look great on my body. 5'9"" size 6/8 curves  medium was a bit too loose.",Lounge
0,"I tried these on because the color is really pretty and fun  and who donse't want a pair of comfy/cute pants... but they looked awful on my muscular thighs... i don't think the cut will be falttering on 99% of the population. also  not as comfortable as they looked  the crotch seemed a little ""low"" on me  though the pants were in the correct size.",Lounge
1,These leggings are very comfortable and cute. only reason they are not 5 stars is because the pattern is not quite as vibrant as i was expecting.,Lounge
1,I love clothing that has little surprises  and i love the detailing at the arms with the lace-like openings which is not very characteristic (and actually quite fancy) for a typical henley. i found the fabric to be medium weight-and thought the quality was fine. i like all of the colors this comes in-each would fit into my wardrobe nicely. i have gotten into comfortable clothing (that is still flattering and functional) lately and am on a huge kick of gravitating toward it. this top certainly is,Lounge
1,I bought this in the store so i didn't know that it was actually a sleep chemise. i kind of wondered if it was supposed to be a super-short dress but the salesgirl said that it was a top so i tried it on. the price is shocking but i'm a teacher and this month (july) teachers get 15% off so that helped a little bit. when i tried it on  i absolutely loved it. maybe i look like a cupcake but i'm a very happy cupcake with tassels dangling from my sleeves! who doesn't love tassels?! this is just a ve,Lounge
1,Lovely dress!  i&amp;amp;#39;m wearing it with a blue denim jacket and brown suede boots.  it is most certainly purple - a little more so than the picture.  still love it.,Lounge
1,"Like many clothes  this looks much better on you than on the model; with a little bit of curve  it is not shapeless but very flattering. i wore it out with friends for drinks and they all exclaimed at how elegant it was. the wrist keyhole is a nice touch  and quality is very good. for reference  i'm 5'6""  125 lbs.",Lounge
1,Love!! so comfy! i wish they came in more colors. i'd order every one!!,Lounge
1,"I really love these pants as ""loungers"". not sure i would wear them outside the house  because the legs are very wide.. yes  the elastic has the problem that others have mentioned  but i just hold it in place when i pull them on and it stays put. but the fabric is so soft that i put them on every night after work and sometimes don't take them off before bed. pockets are a nice touch - something i have come to love about retailer pants.",Lounge
1,"I love elosie sleepwear  everything is well made and beautiful designs. i am 5'5"" and wear a size 4  the small fits great. i love the embroidery it is a nice touch  and the pink is a pretty contrast.",Lounge
1,"This is another ""i've been looking"" for me - a funnel-neck sweatshirt to feign athleticism with. i love it. the material is incredibly soft and warm. the fit is a little snug around a larger bust  and the lines would probably be more flattering on a more... well  modelesque... frame. but i'm thoroughly attached. size up if you're looking for movement.",Lounge
-1,It's a cute topper. it fits nicely through the shoulders and arms  and because of the a-line  through the bottom. but the chest is 3 sizes too small and i don't have a big chest. the fabric is very scratchy  and mine arrived unbuttoned and unzipped  and i suspect it had been worn.  going back. not tracy reese's best piece.,Outerwear
-1,Like one of the previous reviewers  when my jacket arrived  it was not in the great dark wash pictured online. it was in a basic  medium denim wash. i like the wash pictured online; i did not like the wash the jacket came in. additionally  know that it is just huge. i ordered my usual size (medium) and understood that the jacket was meant to be roomy and swingy  but there is no way that one size down would be enough to compensate for how swimmingly large it was. i never tried an xs  but it was s,Outerwear
-1,"I have been looking for a fall/spring coat to wear when the weather is between 30 and 55 degrees. this ""coat"" looks great in the pictures  but so disappointing in reality. the best thing i can say is that the fabric is soft. it is unlined  so i'm not sure why you'd even wear it -- if the weather's warm enough to wear a thin  unlined jacket  why not just wear a sweater? the weight is not what i would expect at this price point. even worse  the design is terrible; my husband (who has a great eye)",Outerwear
-1,"I tried on an xs and it was boxy/roomy in the torso and the pocket on the wrist/forearm area made my arm look too bulky when i rolled the sleeves up like the model pictured. i love the idea of a relaxed fit cropped leather jacket in a versatile taupe color but when i tried this one on in person  it took me back to my childhood. i used to help my dad wash his cars when i was a kid and he used a leather chamois (""shammy"" for short) that was awesome for soaking up water. and that's what it felt lik",Outerwear
-1,"This sweater was huge  it hung down to my calves! it also is really bulky and scratchy  it feels as if you are wearing an old wool blanket. i think it is only made for really tall and skinny people. i'm 5'2"" and weigh 120lbs. and i ordered a size s  and i was swimming in it. the fabric is very thick  i may be great if you live in alaska or the arctic. it adds about 20lbs to your body frame.......",Outerwear
-1,Ordered a size medium as i usually take a medium in retailer coats- the wool is wonderful however the stripped bands are sewn into the fabric which add to the weight. the coat has an odd shape - not a line or straight. the medium was large on me. the bottom edges of the coat did not line up when buttoned and there was no inside hook or button to help even out the bottom edges. sadly this coat will be returned.,Outerwear
-1,"Despite retailer's claim that they have ""fixed"" the button issue on this coat  beware. they haven't. i ordered this coat november 18th  feeling safe that the issue that scores of other reviewers had noted was fixed  because retailer indicated ""rest assured  this issue has been fixed"" (as noted in the item description). feeling confident that i'd get a non-defective coat at this late date in the quality assurance cycle  i was severely disappointed to open my shipment tonight (nov 24th) immediately di",Outerwear
-1,I loved how this looked on the model  however  once i tried on in store  i was greatly disappointed. i usually wear a meduim and the small and extra-small were huge on me. there was so much extra material that i was swimming in this. i had such high hopes for this. there were no petite sizes to try on in the store but i am not sure it would have helped.,Outerwear
-1,"I was looking for a really warm  but stylish coat that i could wear when the weather is frigid as it sometimes gets here in the dc area. i tried on a size small  which is my usual coat size. while the coat fit  it was not flattering. for reference i am 5'9"" 128 pounds and usually wear a small/xsmall in retailer tops. in this coat i looked like a linebacker with pads on. the front material is doubled  which makes you look like you have a large protruding stomach. the shoulders are bulky and",Outerwear
0,What a let down. this is not what i would call a coat but a sweater. it is unlined and very lightweight. the fit was cute and would have been so great if it was actually a coat.,Outerwear
0,Wow  this runs small! i'm thinking the accidentally sent me an xxs?!?,Outerwear
0,Really unique & will easily go with many tops/bottoms. i agree with the other reviewers  it's itchy  but so super cute. the sale price is a good deal. i had already planned to wear with long sleeves so the itchy fabric should not be a problem. i got the xs/s  my usual size.,Outerwear
0,This would be perfect except for the ridiculous attached scarf. the material is so soft and luxe. the colors are richer in person and perfectly go with everything. but the attached scarf ruins everything!! the scarf is not flattering and takes away form the cute buttons on the front. if the scarf could be removed it would be a great sweater coat. so disappointing.,Outerwear
0,I wanted to fall in love with this jacket! i'm an xs or s in retailer brands so i ordered this online in both sizes. when i received it i felt the fabric and immediately loved the color and texture. creamy white (not too stark) and so incredibly soft! the length was the same as on the model which is what i wanted because being 5'2 113# many jackets swallow me. i have narrow shoulders and unfortunately this jacket was too broad and puffy for my frame  and i looked like a marshmallow. the xs was the,Outerwear
0,I wore this coat one day and the buttons started falling off. it stretched so much. i'm going to beg my local store to take back. it shouldn't fall apart like that. it's super duper cozy though.,Outerwear
0,It seems this coat could have been manufactured under a smaller spec size because the size large looses shape and where it hits on the waistline is unflattering. quality is high however,Outerwear
0,I loved this when i saw it arrive in the mail. as soon as i put it on though  i was drowning in it. i know its a cape and it is suppose to be large but it was so big i had to return it. i still really like it and wish it would have worked. i am 5'5  athletic/slim figure just for reference.,Outerwear
0,I remember seeing this great jackets online and knowing that i would have to have it! so i traveled to the store to try it on. the ruffle on the bottom was beautiful and fluffy and just like the pictures. the color was perfect and it was lightweight enough i could get more uses out of it that most of my coats in the texas heat. so i tried on the small. the didn't quite button over my bust  and i did an arm wiggle that made the arms too tight near where they met my body. no problem  medium it is.,Outerwear
1,Love this coat. the colour is vibrant and it is well made. it does however run small. for me it was two sizes. i am usually a 00p and ended up purchasing the 2p. glad i tried it on in a store. it is a good spring/fall coat as it is lightweight. if i had purchased the 4p i could layer it a bit more. good but though. just be sure to size up.,Outerwear
1,Great fit. colors look just like the pic. not too heavy but  warm and cozy.,Outerwear
1,I was hesitant to purchase this coat because of the price  and when i received it i have to admit i was a little disappointed with the quality of the coat. the sleeves are made out of a soft felted material but i can see this pilling easily. other than that  the silhouette of the coat is perfect...not too boxy! it's also not too heavy so that you can wear it through fall and into the first months of winter. i love it!,Outerwear
1,"This coat is wonderful. it's boxy and drapes really nicely. the colors are beautiful and versitile. i love the pockets. the fabric is sturdy  but not heavy. i have nothing but good things to say about this coat. i had to return it  sadly  since it wasn't flattering on my hourglass shape. (i am 5'6""  34dd-27-42 and the small fit well) if you're confident enough to hide your waste  go for it. your won't regret it.",Outerwear
1,I received my coat today. in love! it is so flattering in so many ways. it may not be form fitting  but i love all the details and i'm a sucker for hoods. this is a great fall/winter coat especially if you live in the south. it will probably only work as a late spring/early fall coat for you northern ladies. my only compliant is that the arms are too long  but i'm only 5'  so it'll possibly be the perfect fit for someone else.,Outerwear
1,Omg when i saw this coat in the baby blue i knew i had to have it. i tried it on and fell madly in love! i decided it was the only thing i needed in this world. it is soft and cozy. comfort with an old fashion hollywood glam. its almost sold out already  so grab it if you can cuz its divine! does run a little big  so i got a 0 instead of a 2 and its perfect.,Outerwear
1,I had my eye on this coat for so long. when i saw it was on sale and an extra 30% off i decided to go for it. i ignored the reviews that said it ran big and took a chance and sadly it did not pay off. this jacket is very heavy so if you are going to get it on sale  it will probably go into the closet for next winter. it was very boxy on me and tied at the waist  made my upper half look huge. it was just not flattering at all. the heaviness of it also made the big open neck a little annoying and,Outerwear
1,I originally bought this jacket in a medium  but the sleeves were a bit long and overall fit a little big. i decided to exchange for a small and i am so glad i did!! this jacket feels great and the sleeves hit at just the right spot in the small size. i normally wear a 6.,Outerwear
1,I received this jacket in an 8. fits great with room . i am a 34dd chest for reference as i was not sure if i needed a 10  but the 8 is perfect. see my pictures as i feel the website photos are more bright as the actual jacket is more muted. buttons are very nice but the pocket flaps hit right at the boob area so it my bother some . very high quality  lined and will look great over some retailer dresses in the same color way i purchased last year. depending on the season this jacket would do fine,Outerwear
-1,I adore the feel and cut of these culottes  but the quality has diminished my faith in retailer. picks  piles  and serious wear and tear after just one day. i feel as if i wasted my money.,Pants
-1,I wished these fit a little better. unfortunately  they were a little tight in the thighs and if i didn't pull the waist of the pants up  i had sagging crotch and the pockets hung out. needless to say i made a return.,Pants
-1,Unique print but not great execution. the pant legs are very tight  i have average sized calves and i sized up one size. the hook closure was oddly tight and difficult to clasp. when i first saw the color it looked like burnt sienna or a dried blood color. too bad this didn't work out.,Pants
-1,I thought these were gorgeous and was going to buy them although the price was a bit high. in fact  two separate women came up to me as i was walking around the store and asked where i got the pants because the colors are so vivid. however  as we were looking at the items  we noticed that both the green and the blue both had several small holes in them due to stitching quality  as the previous reviewer noted. therefore  none of us purchased the pants.    the staff at the store were very helpful,Pants
-1,I purchased these pants on 12/2/15 as a more fashionable alternative to yoga pants while traveling southeast asia starting february. after about 10-15 wears (with little washing in between as i was backpacker style traveling) the pants wore through in between my legs. the fabric first started to develop little fuzz balls everywhere and then literally disintegrated in places. i tried to sew them to continue wearing them while traveling but alas the fabric had become so thin that the thread could,Pants
-1,Super soft fabric  however very short in the stride. i ordered an xl  normally wear 12/14.  i had to return it.,Pants
-1,First  the good parts: these are adorable in person and (i think) the colors are prettier in person than in the pictures. the green isn't too army green  it's a pretty nice mellow neutral that you could wear with reds  whites  blues  pinks...virtually any color.  the tencel fabric is super soft and comfortable and the drape is nice. they do seem to run a little large  so i'd size down if you're between sizes.  and now  sadly  the bad: these stretch out virtually an entire size after just about a,Pants
-1,I would not recommend these pants if you have a curvy or athletic figure. these pants seem to be cut straight up and down. the fabric is not soft  the color is slightly more muted in person  and they are not as relaxed as they appear to be on the model.,Pants
-1,Given that i am petite with thighs (take a size 6p or 28p) these were not for me! the run small  are really tight from the thigh up  run longer that a petite should and are fairly thin. on top of that the zipper and hook in the back are really inconvenient. i was looking for something i could wear to work  and these were not the right style for that. plus they seemed cheaply made  like they wouldn't stand the test of time. i imagine if you are tall and skinny like the model  they would look good,Pants
0,This runs huge  not large  huge; and hung in quite a baggy way. bought a medium ( 5'10  150 lbs) and i could have gotten an x-tra small. maybe if there were free shipping i would have reordered  but now its just too much of a hassle,Pants
0,"I tried this on in a store and it was beautiful except the sizing was way off. i'm 5'11"" and usually a 12 or 14. the 12 was skin-tight and the 14 was so loose it was comical - and even on my super long legs  the cuffs dragged on the floor. plus the lacy panels in the cleavage area are totally see-through and my bra was very visible. i was totally bummed. also incidentally  this didn't seem the best quality. there were strings hanging out of the lacy areas  and the waist tie ties way higher than",Pants
0,I ordered these pants in black and brick. the pattern is great  but the sizing and fit are way off. i usually wear an 8 or a medium in retailer. i ordered these pants in a 10  12  and 12 petite. the 10 actually fit  but there is no stretch in these fitted pants. they were very uncomfortable to walk or sit in. however  if you're standing up all day and not doing much moving around  these pants are perfect! the print is great in both black and brick. i couldn't decide which one i liked best. wish th,Pants
0,The embroidery on the side is cute  and they're nice and airy for hot days. however  the stitching on the legs unraveled after only two washes. also  they're extremely long; i'm 5'7 and had to take them up around 3 inches.,Pants
0,Unfortunately i had to size down twice with there pants. great feel  they're soft and the grey is a soft color.,Pants
0,I ordered this pants in white and black. i read the reviews and weren't that bad. i am 5'6 and 125 lbs. i got them in size small. they are way too big. the small size seems to be xl and they are way too long for someone who is maybe 5'8 or 5'9. i have to returned them. quality is ok looking on my opinion.,Pants
0,"Uncertain about sizing i got both the 4 & the 6...both made me look like a no-asser :( neither fit quite right in the leg. both hit at a weird point in my calf  not cute-short  just off. (i'm 5'8"" and 125#) to quote my husband  ""nope. not feeling these."" that said  they feel great on  seem to be made well  but are heading back to an retailer near you :( sigh. the quest continues :)",Pants
0,Ordered these in two colors( moss and bronze)  same size (26). the moss fit perfectly and the bronze  i can't even button. so very frustrating  particularly when shipping fees are involved. i'm keeping the pair that fit but was hoping to have a couple pairs. perhaps i'll try on another pair in the store. its a nice lean slimming pant that will work from fall through spring. the material is a bit thick for summer. soft and a tad stretchy to allow ease of movement. looking forward to wearing with,Pants
0,I absolutely loved these pants the first several times i wore them. the fit is flattering  they are a perfect long length  and the colors are stunning. after several wears  it was time to wash them and i followed the directions provided to wash with cold water and line dry. i was initially horrified with the amount that these pants shrunk in fit and length and the colors ran together. after a lengthy ironing session  i was able to smooth out the material and restore much of the length and fit bu,Pants
1,"I just purchased these joggers on-line during the sale and bought them in my usual size small and they fit me tts. i'm 5""4"" and just bought the regular and the length on me is perfect. these aren't super thick or anything so i think they'll do just fine during the spring and summer months when i just need a pair of pants to put on really quick or just to lounge around in. i find these quite comfortable and like that they have pockets too.",Pants
1,Love the fabric  so soft and comfortable. it gives a very flattering silhouette. love those pants.,Pants
1,I ordered 5 pair of these pants and the dye ran everywhere when i washed them according to instructions and then it came out with weird lines and splotches in the pants. i sent them back and retailer was very nice about replacing them. i have yet to wash my 2nd pair but we will see.,Pants
1,Fits perfectly and is quite adorable. too keep in mind is that where it's cut off on the leg is a bit awkward if you're not wearing heels.,Pants
1,It is soooo cute!!! i'm trying to figure a few things before deciding to keep..... how one goes to the bathroom when wearing it? i can't figure out how to get it on without help tying the straps in the back?,Pants
1,"Bought the blue romper and love it to bits! definitely a summer staple. i'm 5'4""  105 lbs and generally consider myself proportioned  but curvy on the bottom  and the xs fit perfectly. many rompers have really short inseams  but this one is a relatively conservative 4-5"" so i feel comfortable and can dress it up or down. i've worn it a few times and received tons of compliments. it's super comfortable  forgiving  and flattering. i originally purchased it in black in pxs and ps  because at the ti",Pants
1,Love this chinos.  they fit tts and the blue is vibrant.  bought them in pink too.  for reference i am 5&amp;amp;amp;#39;5&amp;amp;amp;quot; and weigh 122 lbs and bought size 27.  the fit is a bit slouchy much like in the photos.,Pants
1,I love these pants. they are beautifully made and appear to be very comfortable. now if i could just get them buttoned! i am a size 8/medium. i bought the large after reading other reviews. i'm not joking when i say i can't button them. i am in such love with them (and still hoping to lose some baby weight)  that i am going to keep them in hopes to wear them!,Pants
1,"I'm a 5'7""and curvy  these pants fit well and are so comfortable. i think everyone should own at least one pair!",Pants
-1,I love the material on these shorts. unfortunately  that's all i love. the fit is awkward and i'm an easy fit. they're boxy in the body / legs and a bit tight in the waist  causing me to not be sure whether to place the elastic waist higher or lower and neither one works well. sadly  couldn't keep these just for the pretty fabric.,Shorts
-1,Pilcro stet roll ups are my fave! i have about 5 or 6 pairs and i needed a replacement for my light wash so i went in the store and tried these on. wow has the quality changed. the denim is a lot lighter in material  now  the wash isn't as real  almost like i'm wearing jegging shorts. these were my favorite but now i'll have to look for light wash denim shorts elsewhere because these new ones just wont cut it anymore! why  pilcro?? the sizing is about the same  they run a little large due to the,Shorts
-1,I loved this romper so much! the material is thin  but perfect for summer. the style is just what i was looking for. it's so so cute and fit perfectly...at first. i wore it one time and then washed it exactly as described on the tag and it shrunk beyond recognition. it went from loose and flowy  like on the model  to little booty shorts and a body suit...not the look i was going for. i am so disappointed.,Shorts
-1,I've been wearing these shorts for years  i work outside and it was great to have comfortable jean shorts that were just the perfect length. the fabric quality on these shorts (and many many other retailer items) has gone down. sure  they're great when you try them on in the store..soft  comfortable  flattering  but when these are worn for a day they get so stretched out that i feel like i need a belt to keep them on. i wore these several times  sat down on a relatively smooth concrete wall  and a,Shorts
-1,It was so cute in the pictures and i was looking for something to wear to my trip to europe so i purchased it but it really didn't live up to my expectations. i'm 5'3  115 and got a s. it looked odd on me...a little too short on the bottom  a bit too big on top and overall i thought the material looked cheap for the price. i returned it.,Shorts
-1,Looked really cute on the hanger  so i took it with me into the dressing room. the fabric is super soft  and the top is very flattering however the bottom is way too short! you can't tell from the picture but the sides are rounded and go up higher on your leg. the model has the waist band pulled lower than i think you'd most likely be wearing it making the outfit appear longer. i wish i could pull this off...maybe i'm just too old for it.,Shorts
-1,I really wanted to love the shorts.  when i read that the shorts were lined  i expected them to be lined so that my underwear didn't show.  even though the shorts are lined  you can see through the fabric completely.  this was absolutely disappointing since the shorts have a lovely exterior design; pockets; and  comfortable waistline.  i'm returning the shorts as well.,Shorts
-1,"I am 5' 7"" - 110 lbs. ordered my normal xs and the bottom portion was way over sized. it fit like a parachute  you could fit about 12 of me in the bottoms and very short. nice quality material  but extremely awkward fit.",Shorts
-1,Very nice fabric and quality but runs very large. i had to return my pair of a size 0. stinks to pay for shipping on a product that looks so different in the picture.,Shorts
0,This romper was not what i expected when i originally purchased. it is much more casual looking in person  and as soon as i got it out of the bag  one of the buttons fell off. it did look good on and fit well  but i will be returning because it is too casual for the occasion i bought it for.,Shorts
0,I'm pretty disappointed in these. just bought the yellow pair and wore today for the first time. super cute and very comfortable. i was in love with them. they got two small stains on them from the day's activities ( and not even crazy  untreatable stains). unfortunately  the stains did not budge yet the color of the shorts washed out. they are completely ruined after one washing (on cold). i'm hoping this was a fluke and plan to order a second pair before they sell out. these will be going back,Shorts
0,"I wanted to love this romper  but it just wasted right for me. i am 5'5""  135lbs  34c  curvy/muscular frame and ordered size small. i may have liked it better with more room in the medium  decided to return. i still recommend trying this product  but it wasn't for me and my hips!",Shorts
0,I love the look and feel of these shorts - typically my issue with any sort of cotton or linen shorts these days is that they're practically made of nothing  but these are comfortable and made of decent fabric. however  they run very large. being 100 lbs and about 5'  i typically buy size 0 or xs  but these looked a bit ridiculous on me  with how big they are. i tried shrinking them in the wash  since they're 100% cotton  and that helped some  along with getting rid of the creases from shipping,Shorts
0,These looked so cute and colorful! very sad to receive them yesterday and having to return them today. cute overall  but run large. depending on cut/style  i range from 2-4 in bottoms. i ordered a 2 in these  and they were just way too big. i would exchange for a zero  but i bought them for a trip this weekend. oh well.... consequence of online shopping!,Shorts
0,I wanted to like this romper  it is very cute and colorful  but to top was overywhelming for my size and made me look even shorter.,Shorts
0,I bought these for a trip to the caribbean. i sweat a lot. if you have ever been humiliated by having a ring of sweat around your crotch area  then i do not recommend these shorts in the moss color. this color and fabric do not camouflage sweat. i will spare you the photos.,Shorts
0,I know rompers typically aren&amp;#39;t the easiest and while i loved this fabric this was a pain to put on no zipper  etc. and the buttons are tiny and since the fabric doesnt stretch it is difficult to even try on. the length of the shorts was great and the fit was just ok all in all i don&amp;#39;t think it is worth the price.,Shorts
0,I am so sad that this romper didn't work out. it's just way too billowy and huge. i am usually between a small and medium so i ordered this small. i'm petite and somewhat curvy and i was absolutely swimming in this romper! might look best on taller girls. i am 5 '2 and about 125-130 lbs and this was like wearing a tent. do not recommend. such a bummer because i was a believer after treading all of the great reviews!,Shorts
1,I love this piece and have bought it for three different clients as well as myself... it runs a size larger - i am usually a 4 and the 2 fits perfectly. the skort was one size off for my clients too. definitely a great choice for spring/summer  especially if you love to dress up but lead an active lifestyle!,Shorts
1,"I saw these shorts while leaving the store and immediately went back to the register to add them to my wardrobe. they fit me true to other cartionnier clothing. i'm 5'7"" 126 lbs and took a size 6. there is a significant amount of stretch in them  but do not grow as the day goes on. the colors are bright and fun without looking juvenile.",Shorts
1,The color and the fabric in these shorts is quite nice as is the length. i didn't order the pilcro bermudas because another reviewer said the legs were quite wide. unfortunately  these shorts also have wide legs. i'm going to have them tailored so they hug the legs as in the picture rather than billowing out. i do not have skinny thighs(don't i wish!) and i was surprised that the fit was not as pictured. if you're ok with wide legs or can get them at a price at which you're ok spending extra for,Shorts
1,"I've been buying and returning several denim shorts lately searching for the right pair. these are fantastic. they are so so soft and comfy. i'd say they run slightly big but not to the point where i needed to size down like i do with the hyphen chinos. love that they are not so short but not too long either and can be adjusted by how you roll them. these are a nice medium wash and i am 5'5"" 110 lbs and went w my normal size 26. seems like they may stretch out a little but that's ok bc then they",Shorts
1,These are a comfortable and fashionable pair of shorts!  they run true to size and look great!,Shorts
1,I like the idea of a skort  and how it is different than everything else out there. this skort is a bit dressy--perfect for a summer party or drinks on the patio at a city cafe. i love that it has pockets. the fabrics used in the patchwork are quality and the tailoring is nice. it fit me true to size. i can't wait for warmer weather to wear it!,Shorts
1,Love these shorts. such a pretty print!,Shorts
1,After having my third child  i was looking for clothes to hide my tummy. i've always loved the comfort of a romper  but the typical cinched waist was never flattering on me. this romper does not disappoint. it hides areas i want hidden  but does so with style. i get numerous compliments whenever i wear this. i cannot say enough wonderful things about this piece!,Shorts
1,Cute everyday shorts. run tts to maybe just slightly small. not too short for this mid 30s mom.,Shorts
-1,This was disappointing to me. i love how this looks on the model. unfortunately it made me look huge. it was all bunched up after i buttoned and put it on. i didn't find it was tts  i am a 10 m and got the m. it was too tight in the waist. before i'd even put it on  i noticed the waist looked very small. i don't even think the sizing issue caused the material bunching. it's like the buttons didn't match up or something.,Skirts
-1,"The skirt is comfortable and as pictured. it also ran tts. i'm 5'5"" tall and weigh 140 lbs. i had the medium and didn't need to size up to a large. when you put the skirt on a normal body  it looks like you are wearing an easter egg... and not in a good way.",Skirts
-1,I was so excited to get this in the mail  and so disappointed when i put it on. it had a nice feel to it and fit well when i zipped it up  but i don't really know how to adequately describe what it looked like when i glanced in the mirror - lumpiness along the seams? i don't know if it was a manufacturing flaw or not  but it gave me lumpy-looking hips and then kind of clung around my mid-thigh area. returned it the next day.,Skirts
-1,"Yikes. there is a whole lot of skirt here. i am 5""4  weigh around 120 lb  and usually wear anywhere between a four and six in retailer clothing  depending on the designer. this skirt balloons out from the waist. on the website it seems to flow more naturally from the waist. i think that the flowers are cute but the material is cheap looking. the skirt is very long- hitting way below mid-calf. there is also tons of material - creating a parachute effect. definitely returning.",Skirts
-1,"I had been waiting for this skirt to go on sale as i fell in love with the style and print on the website. however  after receiving it in the mail i was disappointed to find that the cut was all wrong for my body type. i am 5'6""  size 4  hourglass/athletic. the xs was too big and made me look like i had no shape. would be cute on a girl with no hips/booty but unflattering on hourglass figure.",Skirts
-1,The reason for the title above is this skirt doesn't wow me. i felt like i could find this anywhere  and i don't go to retailer for such things. they have definitely mainstreamed more and more over the years....  __________  pros:  - tts. i tried on a large (and i'm normally either a 10 or 12) and it fit well and hung well on my hourglass and wider hips without billowing out.  - flows nicely! it does have a great movement to it.  - a good everyday skirt.  - not sheer at all. it is lined.  - when y,Skirts
-1,I ordered this skirt in a size small and when i received it  not only was it too long  but there was also a hole in it. so i returned it. when a small petite became available  i ordered it thinking it would fit better. i just received it and there is a hole in this skirt as well. both skirts also looked as if they had been worn; there was fuzz and lint all over the skirts. i like the skirt but i either have extremely bad luck or it's really bad quality.,Skirts
-1,I bought this in the blue and really wanted to like it--i had plans to check sizing and then order it again in the red  as well! however  this skirt falls victim to the recent design trend of using a pattern for a structured skirt but substituting a softer fabric and (horrors!) an elastic waistband. this ended up just looking kind of cheap and sweatshirty as a result. back it went.,Skirts
-1,"I am almost always an xs in bottoms (sz 0-2) but literally couldn't get the stretchy waistband (no zip or fastening) in xs up my hips. in addition  the ""brocade"" is a very lightweight polyestery  tinselly weave--does not suggest quality. as others have noted  it also runs short; i'm 5'3'' and this was a little below knee length on me  not ankle-length. i've had luck with retailer's sale section in the past  including some items that didn't always start off with the best reviews  but have no regret",Skirts
0,This skirt is very pretty but i think it runs very large. i am a size 4  xs in retailer. my waist is 28 inches  5'7  140 pounds. the skirt is touching the floor. even if i wear high heels  i will have to wear it up my waist. the elastic band is weak  not sure if it will hold the skirt. it should be ok with a belt. i still recommend it cause it's so pretty.,Skirts
0,I am so in love with this skirt  but unfortunately it runs at least one size small...since i am a 16 there is no sizing up. the color  quality  and style are perfection but i would say this runs as more true to junior's sizing than a regular women's size. so sad because it will be going back.,Skirts
0,First  i was surprised that this skirt fabric felt similar to men's tie.  it is a thick weight silky feel.  next  i was surprised by the cut.... i wear a 12/14 petite  and the waist of the large is at least a size 10 if not smaller.  finally  the length was really long.  i realize i am 5'2 and buying non-petite sizes  but the cut was high ankle on me. i like the pattern and ruffles of fabric  both are unusual and good for fall/winter.  but i did not like the rest.,Skirts
0,Really was excited to get what i thought would be a very versatile piece. unfortunately because i have ample hips  the skirt just made me look very wide overall. in addition  i am short at 5'2 so the length was also not flattering plus it is high waisted - it was just a lot of denim on me that made me look too wide and even shorter.,Skirts
0,I got this in black. will probably get in the purple print too. the purple is a bit more casual  while the black can be work appropriate if with a nice top. very comfy.,Skirts
0,"This is an absolutely beautiful skirt from the front. gives a perfect hourgass shape with the strategic color blocking. however  if you have ""shapely"" hips and back-side  this will definitely emphasize that. had to take it back. a little bit much for work and other formal/professional events. however  if you're less endowed in that area  it might work well. gives a great shape!",Skirts
0,Great colors and not too voluminous. lined whig will be great for fall but the downsides are the huge elastic waist bc it'll require a belt or something over it (looks v casual alone) and even with a perfect fit it gives a bit of muffin just bc it's a huge piece of elastic. i've literally tried this on on two occasions trying to convince myself it it. lol but it's not worth it at the current price.,Skirts
0,This is a beautiful fabric and the skirt is so nice. what is wrong is the cut of the skirt. one side bells out more than the other  giving it an off center look from the front. my legs were not centered.,Skirts
0,This skirt looks exactly as pictured and fits great. i purchased it a few weeks ago and got lots of compliments on it. however  on the third wear  the side zipper split wide open. needless to say  it was returned.,Skirts
1,This skirt is absolutely beautiful. the design and organza are so feminine  and i love the length. it flows beautifully and it isn't stiff or anything  but it does hold its shape well. i ordered it through the store  and the wrinkles came out easily after it hung for several days. i think it would be easy to snag the material  so i will be really careful when i'm wearing it. the zipper is a little hard to pull all the way to the top of the skirt  and i worry a little about the hook and eye closu,Skirts
